T,Cv_cumul_N=1,chi_cumul_N=1,Cv_cumul_N=2,chi_cumul_N=2,Cv_cumul_N=3,chi_cumul_N=3,Cv_cumul_N=4,chi_cumul_N=4,Cv_cumul_N=5,chi_cumul_N=5,Cv_cumul_N=6,chi_cumul_N=6,Cv_cumul_N=7,chi_cumul_N=7
4.3712374581939795,0.0,0.0029985101759755182,0.00021925460879372325,0.0051623142174879195,0.00044786000965521723,0.006711920937461945,0.0006396736854533077,0.007787806173519197,0.000790222555613898,0.008548231176509755,0.0009049006093030797,0.009064978215356723,0.0009909467332468317,0.00942161009529071
4.404347826086957,0.0,0.002975968410661403,0.00021581828801116735,0.005124595928475813,0.00044092762203495125,0.00666364533374542,0.0006298405799453376,0.007732313249102205,0.0007781264424729005,0.008487699164836352,0.0008910872150799668,0.009001054930099244,0.0009758480903025589,0.0093553462926754
4.437458193979933,0.0,0.0029537630388905656,0.0002124618164423089,0.0050874236202288325,0.0004341541841292705,0.0066160570665746215,0.0006202312617728859,0.007677602755194923,0.000766304367735563,0.008428015109214477,0.0008775858330163728,0.008938023286201387,0.0009610897997230008,0.00929000431905627
4.470568561872909,0.0,0.002931886586369419,0.0002091827481520825,0.005050785549837107,0.0004275348958345329,0.006569141607497449,0.0006108390262405403,0.0076236583205910625,0.0007547481611153905,0.008369161386756073,0.0008643871903684193,0.008875864833692675,0.0009466617685428676,0.009225565151297124
4.503678929765886,0.0,0.0029103317986038926,0.00020597872982229757,0.0050146703079597885,0.00042106513608091106,0.006522884833296636,0.0006016574166267691,0.00757046402590232,0.000743449952940818,0.008311120857532968,0.000851482354407993,0.008814561625974559,0.000932554273026875,0.009162010283849473
4.536789297658863,0.0,0.0028890916328787337,0.00020284749658902297,0.004979066807093205,0.0004147404549133348,0.006477273012007387,0.0005926802133127055,0.007518004388140208,0.0007324021610485125,0.008253876848216051,0.0008388627176518925,0.008754096202845923,0.0009187579426696124,0.009099321711347303
4.569899665551839,0.0,0.002868159250585482,0.0001997868680959021,0.004943964270329431,0.000408556565976359,0.006432292789507937,0.000583901423460254,0.007466264345922377,0.0007215974783351044,0.008197413136372046,0.0008265199838301477,0.008694451574207536,0.00090526374499394,0.009037481911896008
4.603010033444816,0.0,0.002847528009881568,0.0001967947447507345,0.004909352220581605,0.00040250933937968414,0.006387931176655913,0.0005753152712081842,0.007415229245274236,0.0007110288609300382,0.008141713935387474,0.0008144461545518169,0.008635611204414539,0.0008920629711030528,0.008976473831023905
4.636120401337792,0.0,0.002827191458663975,0.00019386910417348277,0.004875220470253585,0.0003965947949225419,0.006344175536944856,0.0005669161883568524,0.007364884825998227,0.0007006895169545351,0.008086763879990837,0.0008026335166290759,0.008577558997246756,0.0008791472219439501,0.00891628086626587
4.6692307692307695,0.0,0.0028071433278418463,0.0001910079978246338,0.004841559111332766,0.0003908090956565469,0.006301013574656605,0.0005586988055140397,0.007315217208584549,0.0006905728958338771,0.00803254801234565,0.0007910746300229493,0.008520279281469067,0.0008665083952429436,0.008856886852350379
4.702341137123746,0.0,0.0027873775248933156,0.0001882095478035579,0.004808358505886038,0.00038514854176791073,0.0062584333234865655,0.0005506579436761303,0.007266212881638541,0.0006806726781322547,0.007979051768688381,0.0007797623163762522,0.008463756796954887,0.0008541386730758219,0.00879827604696262
4.735451505016722,0.0,0.002767888127692635,0.0001854719438071647,0.004775609276939892,0.00037960956476110186,0.006216423135620031,0.0005427886062204383,0.007217858689801143,0.0006709827658813204,0.00792626096648664,0.0007686896481014389,0.00840797668134763,0.0008420305100381595,0.008740433117058053
4.768561872909699,0.0,0.0027486693785944744,0.00018279344023978364,0.004743302299726767,0.00037418872192717143,0.006174971671238932,0.0005350859712860064,0.007170141822140143,0.0006614972733753699,0.007874161792094228,0.0007578499379930275,0.008352924457235854,0.0008301766219828213,0.00868334312570177
4.8016722408026755,0.0,0.002729715678762974,0.00018017235346575426,0.004711428693280596,0.0003688826910809862,0.006134067888439391,0.0005275453845215741,0.007123049800991,0.0006522105184077092,0.007822740788880886,0.0007472367293361546,0.008298586019819332,0.0008185699752940688,0.008626991519410099
4.834782608695652,0.0,0.0027110215827338144,0.00017760705919675696,0.004679979812365465,0.00036368826555259215,0.006093701033541531,0.0005201623521807185,0.00707657047122717,0.0006431170139243213,0.007771984845815655,0.0007368437864844364,0.008244947625044607,0.0008072037766693726,0.00857136411597278
4.867892976588629,0.0,0.002692581793198215,0.00017509599000640444,0.004648947239722107,0.000358602349418833,0.006053860631773888,0.0005129325345453882,0.007030691989940801,0.0006342114600723798,0.0077218811864838395,0.0007266650858820299,0.008191995878188902,0.0007960714633817602,0.008516447092734315
